,id,text,clean_tweet,created_at,source,retweets,replies,likes,quote_count,sentiment
1481,1574958737437048832,"#BachelorInParadise
Let's talk about it 941-743-4361",BachelorInParadise Let s talk about it 941 743 4361,2022-09-28 03:06:38+00:00,Twitter for Android,0,0,0,0,Neutral
1482,1574958708831899649,"I'm embarrassed that Bachelor Executives drew me back in when I said I wouldn't watch Shanae again. They knew what they were doing by giving us Andrew, Michael, and Brandon on the same season as her.
#BIP #BachelorInParadise #BachelorNation",I m embarrassed that Bachelor Executives drew me back in when I said I wouldn t watch Shanae again They knew what they were doing by giving us Andrew Michael and Brandon on the same season as her BIP BachelorInParadise BachelorNation,2022-09-28 03:06:32+00:00,Twitter for Android,0,1,4,0,Negative
1483,1574958636153335808,Welp I hate Johnny. #BachelorInParadise,Welp I hate Johnny BachelorInParadise,2022-09-28 03:06:14+00:00,Twitter Web App,0,0,0,0,Negative
1484,1574958621493932032,i’m only here for serene and brandon. #bip #bachelorinparadise,i m only here for serene and brandon bip bachelorinparadise,2022-09-28 03:06:11+00:00,Twitter for iPhone,0,0,1,0,Neutral
1485,1574958586765389824,bachelor in paradise #BachelorInParadise https://t.co/QqVN18PHVt,bachelor in paradise BachelorInParadise,2022-09-28 03:06:03+00:00,Twitter for iPhone,0,0,0,0,Neutral
1486,1574958582293925888,"🔗 : https://t.co/FsQ2lzH0xR

#BachelorInParadise #DWCS Bo Nickal Wolverine Wolverine Try Guys
Logan Hugh Jackman #WWENXT #IUsedToThink Marlins #HurricanIan Butterfingers Kansas Ryan Reynolds Carrasco Blue Jays Mandy buzzfeed Lace https://t.co/2MegSESNog",BachelorInParadise DWCS Bo Nickal Wolverine Wolverine Try Guys Logan Hugh Jackman WWENXT IUsedToThink Marlins HurricanIan Butterfingers Kansas Ryan Reynolds Carrasco Blue Jays Mandy buzzfeed Lace,2022-09-28 03:06:01+00:00,Twitter for Android,0,0,0,0,Neutral
1487,1574958568444690435,"Exclusive feature ⚡

[ TikTok ] Script python to increase views count + share +  favorites automatically 

Details: https://t.co/vmUDAJb5It

 [ #BachelorInParadise ][ #daddyyankeechile ][ #IUsedToThink ][ #DWCS ][ #国葬が終わっても国葬に反対します ] 06:05:32 https://t.co/HiVLGpsmNj",Exclusive feature TikTok Script python to increase views count share favorites automatically Details BachelorInParadise daddyyankeechile IUsedToThink DWCS 06 05 32,2022-09-28 03:05:58+00:00,Twitter Web App,0,0,1,0,Neutral
1488,1574958548156821504,Wells makes me so happy. He is literally my muse! #BachelorInParadise,Wells makes me so happy He is literally my muse BachelorInParadise,2022-09-28 03:05:53+00:00,Twitter for iPhone,0,0,2,0,Positive
1489,1574958511619944448,#BachelorInParadise bachelor in paradise https://t.co/QqVN18xyHl,BachelorInParadise bachelor in paradise,2022-09-28 03:05:45+00:00,Twitter for iPhone,0,0,0,0,Neutral
1490,1574958497027960832,9 #ด้วยรักและหักหลังตอนจบ #รอรล่ม #tryguys ned wife cheat alex #BachelorInParadise #daddyyankeechile https://t.co/Na2kd7qBO1,9 tryguys ned wife cheat alex BachelorInParadise daddyyankeechile,2022-09-28 03:05:41+00:00,Twitter Web App,0,0,0,0,Neutral
1491,1574958485380669440,"Exclusive feature ⚡

[ Twitter ] Display a welcome message with buttons in Private Messages 

Details: https://t.co/j2Ee3XIlG6

 [ #BachelorInParadise ][ #daddyyankeechile ][ #IUsedToThink ][ #DWCS ][ #国葬が終わっても国葬に反対します ] 06:05:32 https://t.co/Ern1iJCkgM",Exclusive feature Twitter Display a welcome message with buttons in Private Messages Details BachelorInParadise daddyyankeechile IUsedToThink DWCS 06 05 32,2022-09-28 03:05:38+00:00,Twitter Web App,0,0,0,0,Neutral
1492,1574958439578497024,8 #ด้วยรักและหักหลังตอนจบ #รอรล่ม #tryguys ned wife cheat alex #BachelorInParadise #daddyyankeechile https://t.co/Na2kd7qBO1,8 tryguys ned wife cheat alex BachelorInParadise daddyyankeechile,2022-09-28 03:05:27+00:00,Twitter Web App,0,0,0,0,Neutral
1493,1574958407571775488,kind of love that the person everyone hates the most after tonight’s episode is hailey for not knowing who lace was and saying she should leave lmao #BachelorInParadise,kind of love that the person everyone hates the most after tonight s episode is hailey for not knowing who lace was and saying she should leave lmao BachelorInParadise,2022-09-28 03:05:20+00:00,Twitter for iPhone,0,0,0,0,Negative
1494,1574958393785167873,First cast member is someone with IBS from Clamato's season and then... rapping. I need a drink @ArdenMyrin @annahossnieh #bachelorinparadise #wyatr,First cast member is someone with IBS from Clamato s season and then rapping I need a drink bachelorinparadise wyatr,2022-09-28 03:05:17+00:00,Twitter for Android,0,1,2,0,Neutral
1495,1574958325887733760,7 #ด้วยรักและหักหลังตอนจบ #รอรล่ม #tryguys ned wife cheat alex #BachelorInParadise #daddyyankeechile https://t.co/Na2kd7qBO1,7 tryguys ned wife cheat alex BachelorInParadise daddyyankeechile,2022-09-28 03:05:00+00:00,Twitter Web App,0,0,0,0,Neutral
1496,1574958295437037569,6 #ด้วยรักและหักหลังตอนจบ #รอรล่ม #tryguys ned wife cheat alex #BachelorInParadise #daddyyankeechile https://t.co/Na2kd7qBO1,6 tryguys ned wife cheat alex BachelorInParadise daddyyankeechile,2022-09-28 03:04:53+00:00,Twitter Web App,0,0,0,0,Neutral
1497,1574958293055049728,Turn on #bachelorinparadise and saw Johnny rapping. I’m already out. #BachelorNation,Turn on bachelorinparadise and saw Johnny rapping I m already out BachelorNation,2022-09-28 03:04:53+00:00,Twitter for iPhone,0,1,3,0,Negative
1498,1574958265469112321,not johnny trying to pull an always be cam PLEASE stop #bachelorinparadise,not johnny trying to pull an always be cam PLEASE stop bachelorinparadise,2022-09-28 03:04:46+00:00,Twitter for iPhone,0,0,0,0,Negative
1499,1574958262482370560,5 #ด้วยรักและหักหลังตอนจบ #รอรล่ม #tryguys ned wife cheat alex #BachelorInParadise #daddyyankeechile https://t.co/Na2kd7qBO1,5 tryguys ned wife cheat alex BachelorInParadise daddyyankeechile,2022-09-28 03:04:45+00:00,Twitter Web App,0,0,0,0,Neutral
1500,1574958232153432064,4 #ด้วยรักและหักหลังตอนจบ #รอรล่ม #tryguys ned wife cheat alex #BachelorInParadise #daddyyankeechile https://t.co/Na2kd7qBO1,4 tryguys ned wife cheat alex BachelorInParadise daddyyankeechile,2022-09-28 03:04:38+00:00,Twitter Web App,0,0,0,0,Neutral
1501,1574958192865394688,3 #ด้วยรักและหักหลังตอนจบ #รอรล่ม #tryguys ned wife cheat alex #BachelorInParadise #daddyyankeechile https://t.co/Na2kd7qBO1,3 tryguys ned wife cheat alex BachelorInParadise daddyyankeechile,2022-09-28 03:04:29+00:00,Twitter Web App,0,0,0,0,Neutral
1502,1574958135454072832,Why is no one talking about the giant bag of popcorn #BachelorInParadise https://t.co/CNCHEuGdEL,Why is no one talking about the giant bag of popcorn BachelorInParadise,2022-09-28 03:04:15+00:00,Twitter for iPhone,0,0,2,0,Negative
1503,1574958132488306690,WEST COAST we can finally watch #BachelorInParadise,WEST COAST we can finally watch BachelorInParadise,2022-09-28 03:04:14+00:00,Twitter for iPhone,0,3,56,0,Positive
1504,1574958090340147200,"Exclusive feature ⚡

[ TikTok ] Script python to increase views count + share +  favorites automatically 

Details: https://t.co/vmUDAJb5It

 [ #BachelorInParadise ][ #daddyyankeechile ][ #IUsedToThink ][ #DWCS ][ #国葬が終わっても国葬に反対します ] 06:03:41 https://t.co/f76Jio7Gpi",Exclusive feature TikTok Script python to increase views count share favorites automatically Details BachelorInParadise daddyyankeechile IUsedToThink DWCS 06 03 41,2022-09-28 03:04:04+00:00,Twitter Web App,0,0,0,0,Neutral
1505,1574958076687396864,Not knowing what a narwhal is would be a deal breaker for me. #BachelorInParadise,Not knowing what a narwhal is would be a deal breaker for me BachelorInParadise,2022-09-28 03:04:01+00:00,Twitter for iPhone,0,0,0,0,Negative
1506,1574958017946456065,"Exclusive feature ⚡

[ Twitter ] Display a welcome message with buttons in Private Messages 

Details: https://t.co/j2Ee3XIlG6

 [ #BachelorInParadise ][ #daddyyankeechile ][ #IUsedToThink ][ #DWCS ][ #国葬が終わっても国葬に反対します ] 06:03:41 https://t.co/gsGZLdppDZ",Exclusive feature Twitter Display a welcome message with buttons in Private Messages Details BachelorInParadise daddyyankeechile IUsedToThink DWCS 06 03 41,2022-09-28 03:03:47+00:00,Twitter Web App,0,0,0,0,Neutral
1507,1574957957875310593,What ever happened to Lil Jon as the narrator for #BachelorInParadise? https://t.co/HEj9Uldnso,What ever happened to Lil Jon as the narrator for BachelorInParadise,2022-09-28 03:03:33+00:00,Twitter for Android,0,0,2,0,Neutral
1508,1574957931665436672,So adorable how nervous Andrew is with teddy 🥰 #BachelorInParadise,So adorable how nervous Andrew is with teddy BachelorInParadise,2022-09-28 03:03:26+00:00,Twitter for iPhone,0,0,0,0,Positive
1509,1574957855458721792,Oh shit they just went right into it... Wheel of Fortyne and then BOOM we in Paradise bitches. I didn't even get my drink ready Jesse! @ArdenMyrin @annahossnieh #bachelorinparadise #wyatr,Oh shit they just went right into it Wheel of Fortyne and then BOOM we in Paradise bitches I didn t even get my drink ready Jesse bachelorinparadise wyatr,2022-09-28 03:03:08+00:00,Twitter for Android,0,0,3,0,Negative
1510,1574957821459832833,"Did you know there are actually a *lot* of rules the #BachelorInParadise contestants have to follow? 👀 #BIP
https://t.co/LDsZv1sWCv",Did you know there are actually a lot of rules the BachelorInParadise contestants have to follow BIP,2022-09-28 03:03:00+00:00,Sprout Social,1,0,1,0,Neutral
1511,1574957820176236544,"The Bachelor producers never rest, but sometimes we have to. In the meantime, check out our paradise cast list. We already have full reports on 11 contestants and are taking requests on who to profile next!

https://t.co/Q5KqEwdF4Z

#BachelorinParadise #BIP",The Bachelor producers never rest but sometimes we have to In the meantime check out our paradise cast list We already have full reports on 11 contestants and are taking requests on who to profile next BachelorinParadise BIP,2022-09-28 03:03:00+00:00,TweetDeck,0,0,2,0,Neutral
1512,1574957709723463690,2 #ด้วยรักและหักหลังตอนจบ #รอรล่ม #tryguys ned wife cheat alex #BachelorInParadise #daddyyankeechile https://t.co/Na2kd7qBO1,2 tryguys ned wife cheat alex BachelorInParadise daddyyankeechile,2022-09-28 03:02:33+00:00,Twitter Web App,0,0,0,0,Neutral
1513,1574957694460776448,My toxic trait is that i only allow myself one hour of #BachelorInParadise M-Th to make the joy last longer. https://t.co/eC5wxiB1Y9,My toxic trait is that i only allow myself one hour of BachelorInParadise M Th to make the joy last longer,2022-09-28 03:02:30+00:00,Twitter for Android,0,0,0,0,Negative
1514,1574957690362552320,"Victoria: ""Nobody is more surprised that I'm back on #BachelorInParadise than me."" 
Well, we forgot you existed, so we may actually be more surprised.",Victoria Nobody is more surprised that I m back on BachelorInParadise than me Well we forgot you existed so we may actually be more surprised,2022-09-28 03:02:29+00:00,Twitter Web App,0,1,7,0,Positive
1515,1574957673954430981,It’s officially a paradise preview - there’s an ambulance. #bachelorinparadise,It s officially a paradise preview there s an ambulance bachelorinparadise,2022-09-28 03:02:25+00:00,Twitter for iPhone,1,0,2,0,Neutral
1516,1574957662487605248,"Exclusive feature ⚡

[ TikTok ] Script python to increase views count + share +  favorites automatically 

Details: https://t.co/vmUDAJb5It

 [ #BachelorInParadise ][ #daddyyankeechile ][ #IUsedToThink ][ #DWCS ][ #国葬が終わっても国葬に反対します ] 06:01:58 https://t.co/45cyhLU96x",Exclusive feature TikTok Script python to increase views count share favorites automatically Details BachelorInParadise daddyyankeechile IUsedToThink DWCS 06 01 58,2022-09-28 03:02:22+00:00,Twitter Web App,0,0,0,0,Neutral
1517,1574957587493421056,"Exclusive feature ⚡

[ Twitter ] Display a welcome message with buttons in Private Messages 

Details: https://t.co/j2Ee3XIlG6

 [ #BachelorInParadise ][ #daddyyankeechile ][ #IUsedToThink ][ #DWCS ][ #国葬が終わっても国葬に反対します ] 06:01:58 https://t.co/91JPu7Orwt",Exclusive feature Twitter Display a welcome message with buttons in Private Messages Details BachelorInParadise daddyyankeechile IUsedToThink DWCS 06 01 58,2022-09-28 03:02:04+00:00,Twitter Web App,0,0,0,0,Neutral
1518,1574957568530599936,"While I'm completely infatuated with Kira, every time she says ""Boom boom room"" I cringe. #BachelorInParadise",While I m completely infatuated with Kira every time she says Boom boom room I cringe BachelorInParadise,2022-09-28 03:02:00+00:00,Twitter Web App,0,0,0,0,Negative
1519,1574957551778570240,I don’t watch  #BachelorInParadise https://t.co/pNrerLLdeV,I don t watch BachelorInParadise,2022-09-28 03:01:56+00:00,Twitter for iPhone,1,0,2,0,Neutral
1520,1574957528450215937,"Beach Day! ❤️

#BachelorInParadise #DWCS  #Wolverine #Pugsoftwitter #puppylove #puglover #nature https://t.co/SmpGIFgNn2",Beach Day BachelorInParadise DWCS Wolverine Pugsoftwitter puppylove puglover nature,2022-09-28 03:01:50+00:00,Twitter Web App,0,0,9,0,Positive
1521,1574957488579178497,"What’s up! #BachelorNation! Before we get going I just want to say, THANK YOU FOR 3,000 FOLLOWERS!!!! Y’all are amazing and I love you all! #BachelorInParadise",What s up BachelorNation Before we get going I just want to say THANK YOU FOR 3 000 FOLLOWERS Y all are amazing and I love you all BachelorInParadise,2022-09-28 03:01:41+00:00,Twitter for iPhone,0,0,0,0,Positive
1522,1574957391799410688,1 #ด้วยรักและหักหลังตอนจบ #รอรล่ม #tryguys ned wife cheat alex #BachelorInParadise #daddyyankeechile https://t.co/Na2kd7qBO1,1 tryguys ned wife cheat alex BachelorInParadise daddyyankeechile,2022-09-28 03:01:18+00:00,Twitter Web App,0,0,0,0,Neutral
1523,1574957332718845952,"I felt so bad for Logan in this moment. Like it’s the FIRST day and he’s just tryna talk to Lace and accidentally forgets her name, but she just ROASTS him and embarrasses tf outta him instead of just correcting him and moving on
#BachelorInParadise #bachelorinparadiseabc https://t.co/ceLBuripW3",I felt so bad for Logan in this moment Like it s the FIRST day and he s just tryna talk to Lace and accidentally forgets her name but she just ROASTS him and embarrasses tf outta him instead of just correcting him and moving on BachelorInParadise bachelorinparadiseabc,2022-09-28 03:01:04+00:00,Twitter for iPhone,1,0,14,0,Negative
1524,1574957274329600000,"Why is Hunter saying she's remembered for having IBS? I literally had no idea she had IBS until she said that...

#BachelorInParadise #BachelorNation #BIP",Why is Hunter saying she s remembered for having IBS I literally had no idea she had IBS until she said that BachelorInParadise BachelorNation BIP,2022-09-28 03:00:50+00:00,Twitter for Android,0,1,14,0,Negative
1525,1574957264045510657,"Exclusive feature ⚡

[ TikTok ] Script python to increase views count + share +  favorites automatically 

Details: https://t.co/vmUDAJb5It

 [ #BachelorInParadise ][ #daddyyankeechile ][ #IUsedToThink ][ #DWCS ][ #国葬が終わっても国葬に反対します ] 06:00:21 https://t.co/jeM2IRVMCT",Exclusive feature TikTok Script python to increase views count share favorites automatically Details BachelorInParadise daddyyankeechile IUsedToThink DWCS 06 00 21,2022-09-28 03:00:47+00:00,Twitter Web App,0,0,0,0,Neutral
1526,1574957248337805312,"How about that #BachelorinParadise premiere? I, for one, have never loved Michael or Brandon more. Oh, and... WELLS FOR BIP HOST. https://t.co/R6XKcsQued",How about that BachelorinParadise premiere I for one have never loved Michael or Brandon more Oh and WELLS FOR BIP HOST,2022-09-28 03:00:43+00:00,Twitter Web App,0,0,3,0,Positive
1527,1574957196290322437,"My boyfriend during bachelor in paradise.
“Can we pause I have to take my contacts out.
Can we pause I need a nap.
What do we have for snacks?”
 Proceeds to make popcorn, I’m never finishing this episode #BachelorInParadise",My boyfriend during bachelor in paradise Can we pause I have to take my contacts out Can we pause I need a nap What do we have for snacks Proceeds to make popcorn I m never finishing this episode BachelorInParadise,2022-09-28 03:00:31+00:00,Twitter for iPhone,0,1,2,0,Neutral
1528,1574957182164275201,"Exclusive feature ⚡

[ Twitter ] Display a welcome message with buttons in Private Messages 

Details: https://t.co/j2Ee3XIlG6

 [ #BachelorInParadise ][ #daddyyankeechile ][ #IUsedToThink ][ #DWCS ][ #国葬が終わっても国葬に反対します ] 06:00:21 https://t.co/ZC0ag7J0pF",Exclusive feature Twitter Display a welcome message with buttons in Private Messages Details BachelorInParadise daddyyankeechile IUsedToThink DWCS 06 00 21,2022-09-28 03:00:28+00:00,Twitter Web App,0,0,0,0,Neutral
1529,1574957163172139010,#ด้วยรักและหักหลังตอนจบ #รอรล่ม #tryguys ned wife cheat alex #BachelorInParadise #daddyyankeechile https://t.co/Na2kd7qBO1,tryguys ned wife cheat alex BachelorInParadise daddyyankeechile,2022-09-28 03:00:23+00:00,Twitter Web App,0,0,0,0,Neutral
1530,1574957134277922818,"When Katie sent Justin home I sent him this DM (I had a couple glasses of wine, alright) - but guess what? I’D DO IT AGAIN. Honey if you leave this season single, I still have arms #BachelorInParadise https://t.co/33z5YIKMCZ",When Katie sent Justin home I sent him this DM I had a couple glasses of wine alright but guess what I D DO IT AGAIN Honey if you leave this season single I still have arms BachelorInParadise,2022-09-28 03:00:16+00:00,Twitter for iPhone,0,1,3,0,Neutral
1531,1574957115378225152,#BachelorInParadise is BACK and we heard it may or may not be Lace's birthday?!? Subscribe now and tune in tomorrow to hear all about Lace’s experience day one on the beach! 🏝🥳 https://t.co/zEsywmGFsj,BachelorInParadise is BACK and we heard it may or may not be Lace s birthday Subscribe now and tune in tomorrow to hear all about Lace s experience day one on the beach,2022-09-28 03:00:12+00:00,Hootsuite Inc.,3,3,18,1,Positive
1532,1574957089079828483,How to find bachelors in paradise: bring your favorite wine. #BachelorInParadise #FindYourWild https://t.co/axepTbZZLW,How to find bachelors in paradise bring your favorite wine BachelorInParadise FindYourWild,2022-09-28 03:00:05+00:00,Sprout Social,0,0,2,1,Positive
1533,1574957080829566977,"Are Clayton Echard and Susie Evans still together?
September 2022: #ClaytonEchard and #SusieEvans break upnn ""With incredibly heavy hearts, we wanted to share that we... #BachelorInParadise #WWENXT 
https://t.co/VQ41PonZLm",Are Clayton Echard and Susie Evans still together September 2022 ClaytonEchard and SusieEvans break upnn With incredibly heavy hearts we wanted to share that we BachelorInParadise WWENXT,2022-09-28 03:00:04+00:00,Microsoft Power Platform,0,0,0,0,Neutral
1534,1574957073699258369,"18K Gold Plated Small Hoop Earrings - VVS Iced Out Moissanite Diamond

#18K #Gold #Plated #Small #hoops #earrings #IcedOut
#Moissanite #Diamond #Wolverine #HughJackman #TryGuys #Logan #BachelorInParadise #Lautaro 
#gold #sliver

https://t.co/tc3apOTp8U",18K Gold Plated Small Hoop Earrings VVS Iced Out Moissanite Diamond 18K Gold Plated Small hoops earrings IcedOut Moissanite Diamond Wolverine HughJackman TryGuys Logan BachelorInParadise Lautaro gold sliver,2022-09-28 03:00:02+00:00,Twitter Web App,0,0,0,0,Neutral
1535,1574956940320739328,Idk who Kira or Romeo are and I don't care at all about this Jill gal or storyline. #BachelorInParadise,Idk who Kira or Romeo are and I don t care at all about this Jill gal or storyline BachelorInParadise,2022-09-28 02:59:30+00:00,Twitter for Android,0,0,1,0,Negative
1536,1574956877095768064,"Michael A stole covid funds, resold PPE at double the price, and broke up with his girlfriend on the way to Katie’s seasom?!?! How am I just finding this out. 😳 #BachelorInParadise",Michael A stole covid funds resold PPE at double the price and broke up with his girlfriend on the way to Katie s seasom How am I just finding this out BachelorInParadise,2022-09-28 02:59:15+00:00,Twitter for iPhone,0,0,0,0,Negative
1537,1574956806857580546,"Exclusive feature ⚡

[ TikTok ] Script python to increase views count + share +  favorites automatically 

Details: https://t.co/vmUDAJs8Kt

 [ #BachelorInParadise ][ #daddyyankeechile ][ #IUsedToThink ][ #DWCS ][ #国葬が終わっても国葬に反対します ] 05:58:32 https://t.co/JIKENhoUkg",Exclusive feature TikTok Script python to increase views count share favorites automatically Details BachelorInParadise daddyyankeechile IUsedToThink DWCS 05 58 32,2022-09-28 02:58:58+00:00,Twitter Web App,0,0,0,0,Neutral
1538,1574956753556381697,Always a pleasure to see Wells. They should’ve made him the host  #BachelorInParadise,Always a pleasure to see Wells They should ve made him the host BachelorInParadise,2022-09-28 02:58:45+00:00,Twitter for iPhone,0,0,4,0,Positive
1539,1574956744945455105,"#BachelorInParadise 

When you’re fed up with the apps so get straight to the point on your profile https://t.co/cqK8fkqHjT",BachelorInParadise When you re fed up with the apps so get straight to the point on your profile,2022-09-28 02:58:43+00:00,Twitter for iPhone,0,1,44,0,Neutral
1540,1574956734392594432,Katie honestly had the hottest men and chose the blue bear from monsters inc instead  #bip #BachelorInParadise https://t.co/52Xj42IEok,Katie honestly had the hottest men and chose the blue bear from monsters inc instead bip BachelorInParadise,2022-09-28 02:58:41+00:00,Twitter for iPhone,0,0,1,0,Neutral
1541,1574956721633886208,"Exclusive feature ⚡

[ Twitter ] Display a welcome message with buttons in Private Messages 

Details: https://t.co/j2Ee3XIlG6

 [ #BachelorInParadise ][ #daddyyankeechile ][ #IUsedToThink ][ #DWCS ][ #国葬が終わっても国葬に反対します ] 05:58:32 https://t.co/5XgV9iIaol",Exclusive feature Twitter Display a welcome message with buttons in Private Messages Details BachelorInParadise daddyyankeechile IUsedToThink DWCS 05 58 32,2022-09-28 02:58:38+00:00,Twitter Web App,0,0,0,0,Neutral
1542,1574956652742119425,I’d really love to see Brandon in a bit of a longer ‘do  #BachelorInParadise,I d really love to see Brandon in a bit of a longer do BachelorInParadise,2022-09-28 02:58:21+00:00,Twitter for iPhone,0,0,0,0,Positive
1543,1574956574602588160,"“ayo, i brought us tacos” #BachelorInParadise",ayo i brought us tacos BachelorInParadise,2022-09-28 02:58:03+00:00,Twitter for iPhone,0,0,2,0,Neutral
1544,1574956517668765696,"All her patients are changing doctors tomorrow!
#BachelorinParadise #BIP #TheBachelor #TheBachelorette #BachelorNation https://t.co/9HGrpehogk",All her patients are changing doctors tomorrow BachelorinParadise BIP TheBachelor TheBachelorette BachelorNation,2022-09-28 02:57:49+00:00,Twitter Web App,0,0,1,0,Neutral
1545,1574956400035659776,"Exclusive feature ⚡

[ TikTok ] Script python to increase views count + share +  favorites automatically 

Details: https://t.co/vmUDAJb5It

 [ #BachelorInParadise ][ #daddyyankeechile ][ #IUsedToThink ][ #DWCS ][ #国葬が終わっても国葬に反対します ] 05:56:57 https://t.co/e4TNuRKBrm",Exclusive feature TikTok Script python to increase views count share favorites automatically Details BachelorInParadise daddyyankeechile IUsedToThink DWCS 05 56 57,2022-09-28 02:57:21+00:00,Twitter Web App,0,0,0,0,Neutral
1546,1574956388731695105,I don’t care - Serene  and Brandon  are so dang cute and I’m here for all their happiness  period! #BachelorInParadise ❤️❤️❤️❤️ https://t.co/NWhSkR6o19,I don t care Serene and Brandon are so dang cute and I m here for all their happiness period BachelorInParadise,2022-09-28 02:57:19+00:00,Twitter for iPhone,0,0,2,0,Positive
1547,1574956323665776641,"Exclusive feature ⚡

[ Twitter ] Display a welcome message with buttons in Private Messages 

Details: https://t.co/j2Ee3XIlG6

 [ #BachelorInParadise ][ #daddyyankeechile ][ #IUsedToThink ][ #DWCS ][ #国葬が終わっても国葬に反対します ] 05:56:57 https://t.co/DJdxP9ct8H",Exclusive feature Twitter Display a welcome message with buttons in Private Messages Details BachelorInParadise daddyyankeechile IUsedToThink DWCS 05 56 57,2022-09-28 02:57:03+00:00,Twitter Web App,0,0,0,0,Neutral
1548,1574956319034945536,@iamcardib Sup... Check out my profile for assignment and homework help #HurricaneIan #DWCS #BachelorInParadise,Sup Check out my profile for assignment and homework help HurricaneIan DWCS BachelorInParadise,2022-09-28 02:57:02+00:00,Twitter for Android,0,0,0,0,Neutral
1549,1574956317579493381,10 #ด้วยรักและหักหลังตอนจบ #รอรล่ม #tryguys ned wife cheat alex #BachelorInParadise #daddyyankeechile https://t.co/ATWEkTMYzk,10 tryguys ned wife cheat alex BachelorInParadise daddyyankeechile,2022-09-28 02:57:02+00:00,Twitter Web App,0,0,0,0,Neutral
1550,1574956271219851264,9 #ด้วยรักและหักหลังตอนจบ #รอรล่ม #tryguys ned wife cheat alex #BachelorInParadise #daddyyankeechile https://t.co/ATWEkTMYzk,9 tryguys ned wife cheat alex BachelorInParadise daddyyankeechile,2022-09-28 02:56:50+00:00,Twitter Web App,0,0,0,0,Neutral
1551,1574956222653992962,Casey and Michael watching all the women arrive. #BachelorInParadise https://t.co/IZHYK1mx1z,Casey and Michael watching all the women arrive BachelorInParadise,2022-09-28 02:56:39+00:00,Twitter for iPhone,0,0,0,0,Neutral
1552,1574956196972220417,There are far too many tears for this early in the season. #BachelorInParadise,There are far too many tears for this early in the season BachelorInParadise,2022-09-28 02:56:33+00:00,Twitter for iPhone,0,0,0,0,Negative
1553,1574956120254599168,"Benefits of patients access to their own EHR data
https://t.co/GJobfsJcc3
#NewsAlert #DWCS #BachelorInParadise #Navratri",Benefits of patients access to their own EHR data NewsAlert DWCS BachelorInParadise Navratri,2022-09-28 02:56:14+00:00,webmedyApp,0,0,0,0,Neutral
1554,1574956103430914049,8 #ด้วยรักและหักหลังตอนจบ #รอรล่ม #tryguys ned wife cheat alex #BachelorInParadise #daddyyankeechile https://t.co/ATWEkTMYzk,8 tryguys ned wife cheat alex BachelorInParadise daddyyankeechile,2022-09-28 02:56:10+00:00,Twitter Web App,0,0,0,0,Neutral
1555,1574956035152183296,"Exclusive feature ⚡

[ TikTok ] Script python to increase views count + share +  favorites automatically 

Details: https://t.co/vmUDAJb5It

 [ #BachelorInParadise ][ #daddyyankeechile ][ #IUsedToThink ][ #DWCS ][ #国葬が終わっても国葬に反対します ] 05:55:31 https://t.co/bqMllaMnr8",Exclusive feature TikTok Script python to increase views count share favorites automatically Details BachelorInParadise daddyyankeechile IUsedToThink DWCS 05 55 31,2022-09-28 02:55:54+00:00,Twitter Web App,0,0,0,0,Neutral
1556,1574956024896839684,"When Lace showed up, people be like...  #BachelorinParadise https://t.co/7IKfOzCVkN",When Lace showed up people be like BachelorinParadise,2022-09-28 02:55:52+00:00,Twitter for Android,0,0,0,0,Neutral
1557,1574956022803726337,7 #ด้วยรักและหักหลังตอนจบ #รอรล่ม #tryguys ned wife cheat alex #BachelorInParadise #daddyyankeechile https://t.co/ATWEkTMYzk,7 tryguys ned wife cheat alex BachelorInParadise daddyyankeechile,2022-09-28 02:55:51+00:00,Twitter Web App,0,0,0,0,Neutral
1558,1574956011898949632,serene and brandon are so cute idc #bachelorinparadise,serene and brandon are so cute idc bachelorinparadise,2022-09-28 02:55:49+00:00,Twitter Web App,0,0,2,0,Positive
1559,1574955981154312192,6 #ด้วยรักและหักหลังตอนจบ #รอรล่ม #tryguys ned wife cheat alex #BachelorInParadise #daddyyankeechile https://t.co/ATWEkTMYzk,6 tryguys ned wife cheat alex BachelorInParadise daddyyankeechile,2022-09-28 02:55:41+00:00,Twitter Web App,0,0,0,0,Neutral
1560,1574955968596541440,This card is JUSTIN time for the holidays! What did you think of Bachelor in Paradise tonight? 👍or 👎? https://t.co/di6dGQ5I4K #BachelorInParadise #BachelorNation https://t.co/jp6Vk3yIHL,This card is JUSTIN time for the holidays What did you think of Bachelor in Paradise tonight or BachelorInParadise BachelorNation,2022-09-28 02:55:38+00:00,Twitter for iPhone,0,0,1,0,Neutral
1561,1574955961751506945,"Exclusive feature ⚡

[ Twitter ] Display a welcome message with buttons in Private Messages 

Details: https://t.co/j2Ee3XqcrY

 [ #BachelorInParadise ][ #daddyyankeechile ][ #IUsedToThink ][ #DWCS ][ #国葬が終わっても国葬に反対します ] 05:55:31 https://t.co/VluVENXAjB",Exclusive feature Twitter Display a welcome message with buttons in Private Messages Details BachelorInParadise daddyyankeechile IUsedToThink DWCS 05 55 31,2022-09-28 02:55:37+00:00,Twitter Web App,0,0,0,0,Neutral
